D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_8.jpg,"[40.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_9.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_10.jpg,"[29.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_11.jpg,"[40.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_12.jpg,"[39.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_13.jpg,"[36.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_14.jpg,"[37.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_0.jpg,"[34.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_1.jpg,"[37.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_2.jpg,"[0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_3.jpg,"[35.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_4.jpg,"[38.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_5.jpg,"[34.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_6.jpg,"[28.0, 12.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_7.jpg,"[31.0, 14.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_8.jpg,"[40.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_9.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_10.jpg,"[29.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_11.jpg,"[40.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_12.jpg,"[39.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_13.jpg,"[36.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_16_cropped_LM_14.jpg,"[37.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_0.jpg,"[32.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_1.jpg,"[31.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_2.jpg,"[31.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_3.jpg,"[36.0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_4.jpg,"[33.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_5.jpg,"[36.0, 29.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_6.jpg,"[14.0, 34.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_7.jpg,"[14.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_8.jpg,"[28.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_9.jpg,"[34.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_10.jpg,"[21.0, 36.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_11.jpg,"[22.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_12.jpg,"[32.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_13.jpg,"[31.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_14.jpg,"[29.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_0.jpg,"[32.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_1.jpg,"[31.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_2.jpg,"[31.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_3.jpg,"[36.0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_4.jpg,"[33.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_5.jpg,"[36.0, 29.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_6.jpg,"[14.0, 34.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_7.jpg,"[14.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_8.jpg,"[28.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_9.jpg,"[34.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_10.jpg,"[21.0, 36.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_11.jpg,"[22.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_12.jpg,"[32.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_13.jpg,"[31.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_17_cropped_LM_14.jpg,"[29.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_0.jpg,"[32.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_1.jpg,"[35.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_2.jpg,"[39.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_3.jpg,"[36.0, 27.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_4.jpg,"[35.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_5.jpg,"[33.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_6.jpg,"[29.0, 29.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_7.jpg,"[28.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_8.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_9.jpg,"[33.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_10.jpg,"[31.0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_11.jpg,"[35.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_12.jpg,"[20.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_13.jpg,"[33.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_14.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_0.jpg,"[32.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_1.jpg,"[35.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_2.jpg,"[39.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_3.jpg,"[36.0, 27.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_4.jpg,"[35.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_5.jpg,"[33.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_6.jpg,"[29.0, 29.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_7.jpg,"[28.0, 28.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_8.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_9.jpg,"[33.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_10.jpg,"[31.0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_11.jpg,"[35.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_12.jpg,"[20.0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_13.jpg,"[33.0, 21.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_18_cropped_LM_14.jpg,"[38.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_0.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_1.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_2.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_3.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_4.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_5.jpg,"[0, 1.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_6.jpg,"[31.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_7.jpg,"[32.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_8.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_9.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_10.jpg,"[29.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_11.jpg,"[27.0, 6.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_12.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_13.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_14.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_0.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_1.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_2.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_3.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_4.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_5.jpg,"[0, 1.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_6.jpg,"[31.0, 25.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_7.jpg,"[32.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_8.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_9.jpg,"[0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_10.jpg,"[29.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_11.jpg,"[27.0, 6.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_12.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_13.jpg,"[0, 8.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_19_cropped_LM_14.jpg,"[0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_0.jpg,"[15.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_1.jpg,"[11.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_2.jpg,"[12.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_3.jpg,"[15.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_4.jpg,"[4.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_5.jpg,"[11.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_6.jpg,"[0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_7.jpg,"[0, 34.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_8.jpg,"[1.0, 1.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_9.jpg,"[8.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_10.jpg,"[0, 33.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_11.jpg,"[0, 0.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_12.jpg,"[20.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_13.jpg,"[6.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_14.jpg,"[0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_0.jpg,"[15.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_1.jpg,"[11.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_2.jpg,"[12.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_3.jpg,"[15.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_4.jpg,"[4.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_5.jpg,"[11.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_6.jpg,"[0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_7.jpg,"[0, 34.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_8.jpg,"[1.0, 1.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_9.jpg,"[8.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_10.jpg,"[0, 33.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_11.jpg,"[0, 0.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_12.jpg,"[20.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_13.jpg,"[6.0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_20_cropped_LM_14.jpg,"[0, 0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_0.jpg,"[24.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_1.jpg,"[26.0, 15.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_2.jpg,"[22.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_3.jpg,"[21.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_4.jpg,"[23.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_5.jpg,"[19.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_6.jpg,"[35.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_7.jpg,"[36.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_8.jpg,"[29.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_9.jpg,"[21.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_10.jpg,"[28.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_11.jpg,"[24.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_12.jpg,"[25.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_13.jpg,"[25.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_14.jpg,"[25.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_0.jpg,"[24.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_1.jpg,"[26.0, 15.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_2.jpg,"[22.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_3.jpg,"[21.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_4.jpg,"[23.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_5.jpg,"[19.0, 16.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_6.jpg,"[35.0, 23.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_7.jpg,"[36.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_8.jpg,"[29.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_9.jpg,"[21.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_10.jpg,"[28.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_11.jpg,"[24.0, 19.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_12.jpg,"[25.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_13.jpg,"[25.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_21_cropped_LM_14.jpg,"[25.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_0.jpg,"[34.0, 32.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_1.jpg,"[0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_2.jpg,"[39.0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_3.jpg,"[40.0, 35.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_4.jpg,"[0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_5.jpg,"[0, 35.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_6.jpg,"[36.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_7.jpg,"[36.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_8.jpg,"[40.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_9.jpg,"[0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_10.jpg,"[21.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_11.jpg,"[39.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_12.jpg,"[0, 37.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_13.jpg,"[0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_14.jpg,"[0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_0.jpg,"[34.0, 32.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_1.jpg,"[0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_2.jpg,"[39.0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_3.jpg,"[40.0, 35.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_4.jpg,"[0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_5.jpg,"[0, 35.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_6.jpg,"[36.0, 20.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_7.jpg,"[36.0, 18.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_8.jpg,"[40.0, 26.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_9.jpg,"[0, 31.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_10.jpg,"[21.0, 22.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_11.jpg,"[39.0, 17.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_12.jpg,"[0, 37.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_13.jpg,"[0, 30.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_22_cropped_LM_14.jpg,"[0, 24.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_0.jpg,"[17.0, 10.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_1.jpg,"[21.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_2.jpg,"[16.0, 10.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_3.jpg,"[15.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_4.jpg,"[14.0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_5.jpg,"[19.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_6.jpg,"[16.0, 12.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_7.jpg,"[13.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_8.jpg,"[16.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_9.jpg,"[18.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_10.jpg,"[12.0, 14.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_11.jpg,"[14.0, 12.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_12.jpg,"[17.0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_13.jpg,"[19.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_14.jpg,"[12.0, 7.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_0.jpg,"[17.0, 10.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_1.jpg,"[21.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_2.jpg,"[16.0, 10.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_3.jpg,"[15.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_4.jpg,"[14.0, 9.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_5.jpg,"[19.0, 11.0]"
D:/USTH_Master/Insect-wing/cropped\egfr_F_R_oly_2X_23_cropped_LM_6.jpg,"[16.0, 12.0]"
